"","WT1-","PZGH2-","PZGH3-","PZGH2+","PZGH3+","WT2-","WT3-","WT1+","WT2+","WT3+"
"2351_02986",254.96,195.51,216.47,155.32,156.37,290.83,228.56,244.05,222.05,153.61
"2351_02987",144.86,126.57,144.01,109.17,93.58,154.78,114.78,188.78,165.58,155.79
"2351_02988",99.47,114.14,137.59,135.06,104.25,142.56,129.88,183.67,158.88,126.38
"2351_02989",225.02,203.42,292.61,264.49,233.37,206.11,254.73,323.98,323.5,303.96
"2351_02990",47.32,55.38,88.97,84.41,58.05,58.65,69.47,113.95,100.49,70.81
"2351_02991",43.46,61.03,63.29,88.91,69.89,54.58,60.41,127.55,111.02,91.51
"2351_02992",25.11,22.6,33.94,37.14,22.51,17.92,35.24,60.37,45.94,47.94
"2351_02993",62.77,71.2,99.98,100.17,84.11,68.43,81.56,196.43,161.75,134
"2351_02994",95.61,116.4,175.2,205.97,158.74,134.42,141.97,295.07,213.43,269.1
"2351_02995",149.69,183.08,237.57,239.73,184.8,197.96,192.31,363.09,293.83,281.08
"2351_02996",424.93,488.21,487.07,501.97,503.46,427.69,461.14,364.8,376.14,376.95
"2351_02997",2391.22,2374.37,1922.58,2512.12,2925.99,2505.04,3046.74,3622.45,3327.81,2798.83
"2351_02998",285.86,354.86,354.98,399.55,388.55,316.08,267.82,347.79,397.19,342.09
"2351_02999",1355.93,1005.8,973.21,985.94,946.5,826.05,803.47,1056.97,852.77,851.96
"2351_03000",414.31,262.19,199.05,183.46,174.14,228.1,200.36,201.53,208.65,271.28
"2351_03001",4072.6,3310.11,3048.98,3330.36,3405.76,3405.23,3198.77,2641.15,2163.03,2079.78
"2351_03002",924.23,896.18,748.49,917.28,878.98,959.66,955.5,823.98,814.49,777.88
"2351_03003",591.04,776.39,713.63,773.22,825.67,719.33,812.53,704.08,803.96,769.16
"2351_03004",830.55,1035.19,1147.49,1260.56,1234.36,1150.28,1115.59,1215.14,1237.52,1166.81
"2351_03005",144.86,135.61,124.75,131.68,103.06,162.11,149.01,153.06,162.71,116.57
"2351_03006",583.32,475.78,455.88,453.58,492.8,550.7,492.35,502.55,524.49,475.01
"2351_03007",64.71,50.86,31.19,19.13,22.51,48.06,30.21,21.26,23.93,32.68
"2351_03008",307.11,216.98,155.93,146.32,142.15,180.04,175.19,150.51,123.47,138.36
"2351_03009",18386.11,19240.23,20046.74,16470.59,17014.56,18512.88,17909.9,22721.92,23348.29,23886.44
"2351_03010",2827.74,905.22,874.15,524.48,666.94,1388.97,875.96,2469.39,1895.04,2382.65
"2351_03011",3017.03,3380.18,2481.19,2802.5,3053.93,2290.79,2569.49,1892.86,1632.8,1592.79
"2351_03012",832.48,883.75,591.63,545.87,601.78,464.35,599.08,423.47,407.72,408.55
"2351_03014",1325.02,1618.33,1454.78,1716.39,1611.07,1472.88,1675.4,1492.35,1500.72,1435.91
"2351_03015",523.44,692.76,703.54,838.5,816.2,683.49,791.39,708.33,707.29,726.67
"2351_03016",793.85,888.27,1008.07,911.66,900.3,977.58,950.47,1017.01,1082.47,969.62
"2351_03017",927.13,1169.67,1144.74,1208.79,1182.24,1234.19,1242.46,1375,1426.07,1352.02
"2351_03018",3530.81,4694.5,4381.76,4802.52,5068.95,4412.13,4935.59,4255.95,3891.54,3809.85
"2351_03019",40297.25,38690.67,37967.27,27471.25,26523.43,43586.93,39520.99,51622.41,50757.52,47673.74
"2351_03020",8436.87,5967.02,5940.18,4285.91,4161.54,6351,5044.33,9733.84,8098.92,7799.45
"2351_03021",1012.12,1762.98,2215.19,1754.66,1586.19,1975.52,1887.85,1567.18,2711.44,2387.01
"2351_03022",300.35,494.99,646.67,546.99,477.4,613.43,531.62,538.26,873.83,821.45
"2351_03023",310.01,372.94,401.76,432.19,428.83,360.89,437.98,402.21,447.92,465.2
"2351_03024",1744.16,1213.75,999.81,1068.1,1106.43,1197.53,1105.52,1310.37,1166.7,1263.78
"2351_03025",1833.98,1779.93,1712.53,1630.85,1510.38,2242.73,2340.93,2495.75,2768.87,2407.71
"2351_03026",3568.48,2997.07,3274.62,2989.33,2753.04,4052.06,3881.42,4961.73,5521.47,4759.86
"2351_03027",9928,8490.57,8410.37,8264.56,7874.11,10775.35,12070.15,11904.75,12950.43,11184.41
"2351_03028",1544.25,2072.63,1802.42,1737.77,1900.12,1923.38,2289.58,1936.22,2027.12,1988.27
"2351_03029",118.79,90.41,84.39,91.17,93.58,104.27,96.66,98.64,102.41,80.62
"2351_03030",485.78,546.98,517.34,569.5,559.14,524.63,626.26,573.13,616.37,580.68
"2351_03031",479.98,561.67,554.94,568.38,584.01,522.19,558.8,558.67,591.48,567.61
"2351_03032",886.57,958.34,1115.39,1351.73,1133.67,1097.33,1179.02,1321.43,1343.76,1197.32
"2351_03033",759.09,1011.45,1049.35,1306.71,1216.6,1072.08,1140.76,1168.37,1309.3,1231.09
"2351_03034",2148.81,2273.79,2574.75,2552.64,2486.5,2427.65,2423.49,2644.56,2894.25,2984.03
"2351_03035",9105.17,11141.82,13270.02,13047.94,12301,11871.05,13968.07,13896.25,14723.92,13815.46
"2351_03036",4952.41,3714.69,4107.5,3695.02,3506.45,4703.78,4408,4437.92,4160.48,3817.47
"2351_03037",956.1,774.13,741.15,652.79,685.89,817.09,726.95,736.39,640.3,698.34
"2351_03038",2190.34,2786.87,2841.67,3139.02,3232.8,2515.63,2367.11,2476.19,2576.49,2864.19
"2351_03039",707.9,653.21,559.53,605.52,645.61,651.72,687.68,626.7,546.5,558.89
"2351_03040",988.94,1010.32,981.47,984.81,1096.95,956.4,943.42,954.93,899.67,868.3
"2351_03041",9000.87,9218.36,8806.62,8472.78,9049.24,8205.95,7980.32,6984.69,6757.08,6987.81
"2351_03042",2175.85,2261.36,2208.76,1977.51,2191.53,2444.76,2132.51,2150.51,2072.11,2064.53
